12	1	100199122	100241865	ACTR6
2	1	186694060	186765959	FAM171B
16	-1	10864914	10888752	AC133065.1
1	1	147482238	147482628	OR13Z3P
1	1	147319110	147320224	AC242426.1
16	1	10933903	10936280	AC133065.3
2	1	108878308	108878460	AC073415.1
12	-1	42456757	42590355	PRICKLE1
16	1	10866222	10943021	CIITA
2	-1	186641339	186695287	AC017101.1
2	1	186590056	186680901	ITGAV
X	-1	111293779	111412429	DCX
1	1	147242654	147295765	CHD1L
1	1	26159079	26163962	FAM110D
12	-1	100173196	100199783	AC010203.1
11	1	67056847	67072017	RHOD
1	-1	171635417	171652688	MYOC
1	1	171600621	171638799	MYOCOS
10	-1	73375101	73414076	ANXA7
1	-1	171670517	171670939	PFN1P1
1	-1	171683128	171684438	RPL4P3
1	-1	171700160	171742074	VAMP4
12	-1	69713633	69738568	AC025263.1
2	-1	240713761	240821036	KIF1A
1	1	156147366	156177752	SEMA4A
1	-1	171751543	171752025	Z98751.1
1	-1	171755803	171756323	Z98751.3
1	1	171762074	171762524	Z98751.2
2	1	200510008	200584096	SGO2
10	1	73381433	73383496	AL512656.1
1	-1	26164161	26168581	C1orf232
17	1	74987632	75005800	CDR2L
2	-1	200488958	200519784	KCTD18
12	1	82468456	82468948	AC089998.3
12	1	82358528	82479239	METTL25
1	-1	26169516	26171831	AL391650.1
11	1	77850604	77851511	AP002812.3
11	-1	77866412	77870091	AP002812.5
11	-1	77914990	77915275	AP002812.4
11	1	77821109	77918432	AAMDC
1	1	26169908	26170873	ZNF593
3	-1	151475804	151476174	MRPL42P6
3	1	151499639	151499806	AC117454.1
1	1	13555001	13555694	BRWD1P1
3	1	151637174	151657966	LINC02066
6	1	143342246	143343383	AL136116.3
6	1	143386581	143387409	AL031320.1
12	-1	82223681	82358805	CCDC59
12	-1	42485353	42490019	AC079600.3
1	1	171781660	171814023	EEF1AKNMT
12	1	42459366	42466128	AC079601.1
17	1	75012670	75021261	MRPL58
10	-1	46033307	46046269	MSMB
6	-1	143422832	143450695	ADAT2
11	-1	77868722	77869195	AP002812.1
12	1	42238447	42459715	PPHLN1
11	-1	77878720	77994671	INTS4
1	1	161152776	161158856	UFC1
6	1	143436216	143436710	TUBB8P2
10	1	46063250	46063715	RPL23AP61
1	-1	161153760	161159349	AL590714.1
3	1	151797047	151808249	AC068647.2
12	-1	82481118	82497560	AC089998.4
2	-1	233351132	233353416	AC013726.1
3	-1	151751443	151928175	AADACL2-AS1
1	-1	226318015	226318693	YBX1P9
12	-1	82505211	82506188	AC089998.2
10	1	46109621	46131358	AGAP7P
12	1	82512677	82515817	AC089998.1
3	1	151733916	151761339	AADACL2
1	-1	226331999	226333655	AL359742.1
12	-1	82673070	82686632	AC091214.1
3	1	151770428	151784894	AADACP1
2	-1	186827835	186849208	ZSWIM2
3	1	151873643	151884619	SUCNR1
3	1	151814073	151828488	AADAC
1	1	171803517	171803939	AL031864.1
3	-1	151759747	151762011	AC068647.1
1	-1	171824610	171824959	AL031864.2
10	-1	73422259	73422696	RPL26P6
11	-1	77829654	77872262	AP002812.2
20	1	41331123	41331660	ADI1P1
10	-1	73423579	73433561	MSS51
7	-1	27100354	27102686	HOXA2
12	1	100267140	100341724	SCYL2
2	1	233354507	233472104	DGKD
2	1	187003220	187554663	AC007319.1
2	-1	187001876	187003377	AC018735.1
7	-1	27145396	27150603	HOXA6
2	-1	187464230	187565760	TFPI
7	1	27107777	27134302	HOXA-AS2
14	-1	24332310	24337382	AL096870.1
14	-1	24336025	24340022	RIPK3
7	-1	27141052	27143681	HOXA5
2	1	200586014	200677064	AOX1
7	-1	27128969	27152561	AC004080.6
7	-1	27106184	27152581	HOXA3
14	-1	24318349	24335093	ADCY4
7	-1	27128507	27130799	HOXA4
7	-1	27147366	27152598	AC004080.5
7	-1	27153716	27157936	HOXA7
7	1	27129977	27155928	HOXA-AS3
2	-1	187341964	187448460	CALCRL
4	-1	106357485	106368825	GIMD1
4	1	106433624	106453448	LINC02173
1	1	147172755	147295734	AC242426.2
4	-1	107203349	107203924	RAC1P5
1	1	147223554	147224348	RPL7AP15
4	1	106525401	106938640	AC092445.1
1	1	147172744	147179622	PDIA3P1
4	1	107258700	107301870	AC104663.1
4	-1	106921802	107283806	DKK2
1	1	147419053	147419900	OR13Z1P
1	1	147445579	147446133	OR13Z2P
1	-1	147203276	147204932	CCT8P1
1	-1	147258885	147517875	LINC00624
2	-1	206116110	206116500	GCSHP3
2	1	206115547	206122323	AC007383.3
1	-1	147175351	147243050	FMO5
1	-1	226360691	226408093	PARP1
4	-1	106836498	106837601	ACTR6P1
1	1	156193932	156212796	SLC25A44
2	1	187415552	187415818	GAPDHP59
1	-1	184690237	184754907	EDEM3
20	1	41340920	41360582	LPIN3
1	1	161159450	161165723	USP21
4	-1	79901146	80125454	ANTXR2
20	-1	41359962	41366818	EMILIN3
12	-1	132972338	132972890	NANOGNBP2
1	-1	226411615	226412135	AL359704.2
12	-1	42431665	42433357	AC079601.2
2	-1	127941217	128028120	SAP130
1	-1	156243320	156248117	PAQR6
12	1	42286911	42288560	AC020629.1
1	-1	184790724	184974508	FAM129A
X	1	83861126	83886699	CYLC1
1	1	172420685	172468831	C1orf105
12	1	82686880	83134870	TMTC2
1	1	185001527	185008683	LINC01633
1	1	185045526	185102603	RNF2
1	-1	172370189	172444086	PIGC
12	1	83151331	83152190	RPL6P25
1	1	171864187	171864687	DNM3-IT1
1	-1	172138397	172144840	DNM3OS
12	1	83171590	83172740	AC090680.1
12	-1	83661009	83661719	AC093025.1
12	-1	84147304	84154338	AC090679.2
12	1	84154434	84294562	AC090679.1
12	-1	84448625	84449878	AC087888.1
12	1	84671598	84672026	AC093027.1
1	-1	185071567	185072035	FTH1P25
1	1	171841498	172418466	DNM3
X	-1	84058346	84188199	RPS6KA6
12	-1	84859491	84913615	SLC6A15
12	-1	53326575	53345315	AC073611.1
12	1	109477402	109536705	UBE3B
12	1	53380176	53416446	SP1
1	1	156212982	156243332	PMF1-BGLAP
1	1	156212993	156240042	PMF1
7	1	125917871	125933832	AC003975.1
7	1	126378970	126424185	AC000372.1
2	1	128067194	128067407	AC108059.3
16	1	58231157	58283836	CCDC113
12	1	53423855	53431672	AMHR2
1	1	156242184	156243317	BGLAP
16	-1	58279997	58295047	PRSS54
1	-1	161171310	161177968	B4GALT3
12	1	100357079	100422059	SLC17A8
1	-1	103418079	103525483	AC095032.1
1	1	103414879	103425465	AC095032.2
4	1	80079532	80081122	KPNA2P1
1	1	161166056	161178013	PPOX
17	-1	75038863	75046985	ATP5PD
X	-1	84317874	84502479	HDX
2	1	172555373	172608669	PDK1
17	1	75032575	75065889	KCTD2
X	1	136146702	136211359	FHL1
17	-1	75060491	75060620	AC111186.1
X	-1	84403898	84404024	AL450471.1
2	1	200810594	200827338	BZW1
11	1	67119263	67258082	KDM2A
2	-1	172480840	172556596	AC078883.1
2	-1	96859718	96870757	SEMA4C
2	1	172427354	172506459	ITGA6
2	1	200695723	200748040	AOX3P-AOX2P
12	-1	84939524	84939668	AC128657.1
2	1	200678233	200734109	AOX3P
2	-1	200712305	200735177	LINC01792
2	1	200738608	200794239	AOX2P
1	1	103553815	103579534	AMY2B
2	-1	200780495	200812170	AC007163.1
12	-1	100525186	100525420	AC010200.2
2	1	188227189	188228382	AC104131.1
12	1	100473708	100564414	NR1H4
1	1	103569553	103570674	ACTG1P4
2	1	188291669	188595931	GULP1
1	1	103525691	103555239	RNPC3
11	-1	67195569	67197167	AP001885.1
6	-1	163586583	163588165	AL445307.1
6	-1	163705937	163714306	AL137005.2
6	1	163703904	163759841	AL137005.1
2	-1	172464262	172466022	ITGA6-AS1
2	-1	172427774	172428603	AC078883.2
20	-1	18642782	18643634	DUXAP7
20	1	18567347	18569563	SMIM26
20	1	18587893	18766644	DTD1
X	1	84755136	84756003	SETP4
20	1	18567453	18744216	AL121900.2
X	1	84934151	84934890	UBE2DNL
20	-1	18674395	18698709	AL121900.1
6	-1	164084023	164085661	Z97205.2
6	-1	164108620	164109694	Z97205.1
6	-1	164346489	164348644	AL358972.1
6	1	164827750	164831630	AL450345.1
3	-1	152118173	152151724	AC108718.1
6	-1	165117195	165117524	AL136100.1
6	-1	165279664	165309605	C6orf118
17	1	75074306	75079549	TRIM80P
16	1	58295080	58406144	GINS3
2	1	187825341	187826449	ST13P2
2	-1	187712816	188384313	LINC01090
16	-1	58382989	58383798	AC009118.1
16	-1	58392153	58392807	AC009118.2
X	1	84973217	84977829	Z83820.1
12	-1	85014311	85036277	TSPAN19
10	1	73537803	73538391	RPS26P41
10	-1	73497538	73625953	USP54
12	1	85036314	85264457	LRRIQ1
12	1	85280220	85301784	ALX1
2	1	206159585	206162928	EEF1B2
10	1	73495525	73520070	PPP3CB-AS1
16	-1	71281389	71289715	CMTR2
10	-1	73436428	73496024	PPP3CB
1	1	161197104	161214395	NDUFS2
2	-1	219482073	219516877	AC053503.1
2	-1	219497611	219498246	AC053503.5
2	1	219514170	219538772	ASIC4
12	1	69738681	69823204	RAB3IP
7	1	126511135	126512879	AC000374.1
2	-1	206259628	206259918	HMGN1P6
2	-1	206175316	206218047	GPR1
7	-1	126438598	127253294	GRM8
2	1	219498867	219506989	GMPPA
1	-1	161184302	161199054	ADAMTS4
2	1	206203376	206265326	GPR1-AS
12	1	85318060	85342912	AC131532.1
12	1	85567878	85568239	AC126471.1
2	-1	206236236	206236871	AC007383.1
12	-1	85781892	85782444	AC137768.1
4	1	80161129	80162011	RPSAP39
12	-1	85800703	85836409	RASSF9
1	-1	185118101	185157072	TRMT1L
12	1	85874295	85882992	NTS
4	-1	80183280	80190169	AC021127.1
4	1	80183879	80204329	PRDM8
7	1	126980967	126981778	AC000362.1
7	-1	126868767	126870532	AC000367.1
7	1	127215127	127229921	AC000099.1
16	1	71301583	71302869	AC106736.1
12	1	86015697	86016441	AC139697.1
2	1	206274663	206314427	ZDBF2
20	-1	18782424	18783690	EEF1A1P34
12	-1	86599578	86838998	AC010196.1
12	1	85958686	85960946	AC016993.1
20	-1	18786065	18794335	LINC00652
12	-1	85955666	86838904	MGAT4C
2	-1	206410087	206410909	AC017081.1
2	-1	206419292	206420238	HNRNPA1P51
12	1	100573683	100628288	GAS2L3
17	1	75087727	75106162	SLC16A5
1	1	235519971	235520685	MTCYBP14
1	1	235537520	235538041	MTND6P14
1	-1	235538052	235539845	MTND5P19
2	-1	188598791	188839445	AC092598.1
1	-1	235540053	235541415	MTND4P10
2	-1	188733738	188790104	DIRC1
1	-1	235541412	235541706	MTND4LP21
12	1	100578744	100580197	AC010200.1
1	-1	235541759	235542097	MTND3P8
12	1	87041916	87042423	AC079597.1
1	-1	185262286	185264356	AL356273.1
1	-1	235542159	235542390	MTCO3P46
12	-1	87169985	87170429	RPL23AP68
1	-1	185171335	185171710	RPL22P24
12	1	87746567	87746683	AC079598.4
1	1	185157080	185291781	SWT1
12	1	87750142	87750313	CYCSP30
2	-1	66881087	66881222	AC009474.2
12	-1	87753414	87753447	AC079598.2
2	1	66904436	66971462	LINC01799
12	-1	87782163	87784568	MKRN9P
2	1	240868824	240880502	AGXT
2	-1	66921510	66922457	LINC01628
12	1	87795733	87802028	LINC02258
12	1	87816486	87817831	AC079598.1
16	1	29863593	29868053	CDIPTOSP
20	1	18794529	18796067	LINC00653
1	1	161215234	161220699	FCER1G
7	-1	100200653	100272232	CASTOR3
2	1	67040546	67041966	AC007403.1
1	1	185280844	185281816	AL356273.2
12	-1	87820654	87820918	AC079598.3
1	-1	185226808	185227700	RPL5P5
12	1	87944885	87950819	RPS4XP15
1	-1	185292384	185294372	AL356273.3
1	1	172532349	172611833	SUCO
X	1	47078355	47093314	RGN
1	-1	235547685	235650754	GNG4
12	1	70242994	70354993	CNOT2
1	1	235614674	235616397	AL583844.1
2	1	219491867	219498244	AC053503.7
2	1	206443532	206621127	ADAM23
1	1	235565761	235566937	FO393422.1
2	1	219434843	219493629	SPEG
2	-1	240886048	240896889	MAB21L4
12	1	53441678	53446645	PRR13
2	1	1795525	1811526	AC093390.2
2	1	188974320	189012746	COL3A1
2	1	1824412	1828667	AC093390.1
2	-1	240981515	240986072	AC104809.1
2	1	67397319	67412089	ETAA1
2	-1	206606497	206609812	AC010731.2
2	1	240906330	240993311	CROCC2
2	-1	240954617	240967451	AC104809.2
2	-1	1789113	2331664	MYT1L
2	-1	67123357	67397980	LINC01829
2	1	67324627	67325304	AC023115.1
2	1	67086446	67311439	LINC01828
7	1	100218241	100221490	PVRIG
12	-1	53479669	53500063	MAP3K12
7	1	100177563	100221488	STAG3
12	1	53441741	53467528	AC023509.1
2	1	219496125	219498287	SPEGNB
1	1	54887563	54888850	DHCR24-DT
1	-1	161222292	161223631	APOA2
1	-1	54849627	54887195	DHCR24
12	-1	109553715	109573580	MMAB
1	-1	207801518	207879096	MIR29B2CHG
12	1	53452102	53481162	PCBP2
1	-1	235661041	235883640	LYST
1	1	207909992	207917088	AL356275.2
12	1	100717526	101128641	ANO4
1	-1	207880972	207911402	CD34
1	1	54886875	54888001	AC096536.2
1	1	207959292	207969329	AL356275.1
10	1	118357108	118365103	LINC00867
12	1	109573255	109598125	MVK
1	-1	208022242	208244384	PLXNA2
12	-1	101038420	101039094	AC063947.1
12	1	101066734	101069232	AC063947.2
12	-1	100852331	100859262	AC138360.1
1	1	172659103	172666876	FASLG
1	1	172748560	172749502	SLC25A38P1
1	1	235738005	235738989	LDHAP2
1	1	172752586	172752924	Z98043.1
1	1	235839483	235840182	LYST-AS1
1	-1	235942553	235943805	AL139161.2
1	-1	235957879	235971825	AL139161.1
1	1	172906900	172907684	Z97198.1
1	1	172775905	173064015	AL031599.1
1	-1	173039960	173050963	TNFSF18
1	-1	172885947	172886258	AIMP1P2
1	-1	173141100	173142350	GOT2P2
1	-1	173174300	173175503	AL022310.1
1	-1	208255290	208255376	AL606753.1
1	-1	208266059	208270667	AL606753.2
1	-1	208607100	208612192	LINC01735
1	-1	173183731	173207331	TNFSF4
1	-1	208626741	208628085	AC099793.1
1	-1	208697369	208697698	RPS26P13
1	1	208728688	208733184	LINC01717
1	1	208972454	208975307	LINC01774
12	1	69801669	69855363	AC025263.2
1	1	209001338	209001476	AC104465.1
12	-1	70219132	70221862	LINC01481
1	-1	209147267	209155101	AC092810.3
12	-1	101155493	101210407	SLC5A8
12	1	69825304	69959097	MYRFL
1	1	209173014	209173375	AC092810.2
1	1	209232196	209233419	AC092810.1
1	-1	209267798	209268223	ATP5MC2P1
1	1	173351689	173352004	AL645568.3
1	1	209325456	209328532	LINC01696
1	-1	185296388	185317273	IVNS1ABP
1	-1	173362397	173363733	AL645568.2
12	-1	101228141	101228876	AC079953.1
1	-1	173417793	173461362	AL645568.1
2	1	200844240	200845461	BICD1P1
12	1	70180338	70202004	AC084032.1
12	-1	69946543	69947081	AC078922.1
12	-1	69904033	70243360	AC025159.1
1	1	173477330	173488815	PRDX6
12	-1	87980035	88034037	C12orf50
12	-1	70321542	70324274	AC092881.1
2	1	240998618	241095568	SNED1
12	1	53464468	53465057	PCBP2-OT1
1	-1	156249224	156282825	SMG5
2	1	206640073	206641282	AC010731.3
12	-1	88049014	88142088	CEP290
2	1	206642412	206649011	FAM237A
11	1	117668483	117668858	AP001554.1
12	1	101280105	101386618	UTP20
11	-1	117800844	117828698	FXYD2
2	-1	206651621	206718396	DYTN
2	1	128091200	128195677	UGGT1
2	-1	206686517	206687362	AC010731.1
1	1	185317779	185318530	AL078644.2
12	1	122364782	122365632	RPL21P1
12	1	122395542	122400857	CLIP1-AS1
1	-1	185321157	185335039	AL078644.1
1	1	185435839	185436047	MCRIP2P2
1	1	185518651	185520986	AL133383.2
12	-1	122271432	122422632	CLIP1
1	1	156282935	156293185	TMEM79
11	-1	117427773	117817525	DSCAML1
1	-1	156290089	156295689	GLMP
2	1	206765357	206796189	FASTKD2
1	-1	173609561	173669862	ANKRD45
1	1	173555251	173612772	AL139142.1
1	1	173635338	173637130	TEX50
1	-1	173596060	173669837	AL139142.2
X	1	85207187	85210649	AC003001.2
2	-1	241010045	241010744	AC093585.1
1	-1	173500460	173603072	SLC9C2
2	-1	241015599	241064116	AC005237.1
X	-1	85092287	85243961	SATL1
2	-1	128139792	128140516	AC108059.1
2	-1	241072169	241102332	MTERF4
2	-1	128151154	128151304	AC108059.2
2	-1	172674212	172674898	AC018712.1
2	-1	206737763	206765328	MDH1B
16	1	71358713	71390436	CALB2
X	1	85143427	85156444	Z99571.1
X	1	85003877	85093316	APOOL
12	-1	88057876	88058578	AC091516.1
12	1	88033846	88050160	C12orf29
X	1	85210706	85219698	AC003001.1
16	1	58421326	58462470	LINC02137
7	1	127295620	127296203	PRELID3BP10
1	-1	185558372	185628527	LINC01350
16	1	71420483	71421518	AC010547.6
16	-1	71410440	71426464	LINC02136
1	1	185655002	185657168	AL133383.1
2	-1	96875882	96986580	FAM178B
1	-1	235975830	236065109	NID1
11	1	117818443	117821992	AP000757.2
11	-1	117611101	117612017	AP000711.1
11	-1	117820163	117876667	FXYD6-FXYD2
1	1	185734391	186190949	HMCN1
2	-1	172893763	172894383	ALDH7A1P2
11	-1	117836976	117877486	FXYD6
2	1	172735274	173052893	RAPGEF4
2	-1	97000436	97001593	AC079395.3
2	-1	97008368	97009104	AC079395.2
2	-1	97018343	97018604	AC079395.1
2	-1	97025981	97031636	TRIM43CP
1	1	236110061	236112370	AL122018.1
1	1	236123667	236130410	AL122018.2
2	1	97034442	97034706	AC018892.1
1	-1	186176814	186177302	AL133553.1
1	1	209367662	209379690	LINC01698
X	1	85244032	85273362	ZNF711
12	1	109714228	109770507	FAM222A
2	-1	200870907	200889303	PPIL3
1	-1	236215555	236281985	ERO1B
1	1	209428820	209432838	MIR205HG
12	-1	109734166	109773508	FAM222A-AS1
2	-1	206821190	206822294	AC008269.2
2	1	206866795	206868289	AC008269.1
2	-1	97035461	97037549	AC018892.2
2	1	206939554	206969474	CPO
2	1	97046588	97046891	IGKV2OR2-1
1	-1	209528455	209567673	AL023754.1
2	1	97050729	97051028	IGKV2OR2-2
2	1	97060128	97060415	IGKV1OR2-3
1	1	236142505	236221865	GPR137B
1	1	209583714	209613939	CAMK1G
2	-1	207074137	207167267	KLF7
1	1	103616811	103625780	AMY2A
1	-1	236285976	236286960	AL450309.1
2	-1	207120884	207122044	KLF7-IT1
2	-1	207186717	207236066	AC007879.3
2	1	207173634	207222790	AC007879.1
2	1	207226949	207228308	AC007879.2
2	-1	207235299	207237875	AC007879.4
1	1	236348257	236502915	EDARADD
2	1	2319232	2327110	MYT1L-AS1
2	1	97081098	97083249	GPAT2P2
20	1	18813726	18814392	SCP2D1
1	1	236483165	236484468	ENO1P1
20	-1	18809728	18830153	C20orf78
2	-1	219547211	219547658	AC009955.3
11	1	117833719	117838942	AP000757.1
2	-1	219538948	219543809	CHPF
20	-1	19000709	19056796	AL135936.1
2	-1	200853009	200864744	CLK1
2	-1	172677141	172736206	RAPGEF4-AS1
10	1	118572871	118573620	SLC25A18P1
2	-1	97083583	97094882	FAHD2B
1	1	161225939	161230746	TOMM40L
2	1	219543663	219550595	TMEM198
1	-1	156298624	156299299	VHLL
10	-1	118589997	118595648	PRLHR
1	1	26177484	26189884	CNKSR1
2	1	207260445	207270690	LINC01802
2	1	207529737	207605988	CREB1
1	1	156337314	156346995	TSACC
1	-1	161229666	161238302	NR1I3
1	-1	209614870	209652425	LAMB3
1	1	103655290	103664554	AMY1A
X	-1	47142216	47145504	NDUFB11
X	1	47145221	47186813	RBM10
1	-1	156308968	156367873	CCT3
12	-1	101393116	101407772	ARL1
2	1	241118725	241118943	AC005237.2
2	-1	241106099	241150264	PASK
12	-1	122471600	122501073	ZCCHC8
2	-1	207239864	207529795	AC009226.1
2	-1	207580631	207625928	METTL21A
X	-1	85277396	85379717	POF1B
1	1	173714941	173786692	KLHL20
1	-1	103668071	103668268	AC105272.1
2	1	97094935	97097433	AC018892.3
1	1	173741674	173741928	BX248409.1
X	-1	85849410	85850139	SFR1P2
12	-1	101408372	101409060	AC063948.1
2	1	207239650	207245887	MYOSLID
X	-1	85851575	85851682	AL022401.1
12	1	101424441	101424691	RPS27P23
12	1	101475421	101486997	SPIC
17	-1	75130225	75131757	NT5C
1	1	209686178	209734949	HSD11B1
X	-1	85861180	86047561	CHM
1	-1	209661364	209724125	HSD11B1-AS1
X	-1	47156638	47158199	AL513366.1
1	1	209675412	209676390	G0S2
2	1	241149576	241183652	PPP1R7
1	1	209744373	209745214	ADORA2BP1
12	1	122501187	122501641	AC127002.1
17	1	75130883	75133043	AC022211.4
17	1	75109952	75130272	ARMC7
1	1	186296279	186314562	PRG4
X	-1	86066227	86066468	NDUFA5P7
11	1	67266473	67286556	GRK2
2	1	219559083	219559626	AC009955.4
2	-1	219550728	219571859	OBSL1
1	-1	186311652	186375693	TPR
1	-1	103687415	103696680	AMY1B
2	1	173075435	173268015	MAP3K20
4	-1	168647896	168648587	AC079858.1
4	1	168843988	168844735	AC080188.2
4	1	168497052	168928457	PALLD
X	-1	86084716	86086339	STIP1P3
2	1	219569162	219575711	INHA
X	-1	86128893	86129570	TPMTP4
2	-1	173166446	173282036	MAP3K20-AS1
2	1	173297629	173298512	AC092573.1
1	1	173868082	173903549	ZBTB37
12	-1	122503454	122527000	RSRC2
3	1	152243828	152465780	MBNL1
1	-1	173799550	173824720	CENPL
12	-1	109783085	109833401	TRPV4
2	1	173354820	173368997	CDCA7
1	1	173862473	173863941	GAS5-AS1
2	1	97113218	97264434	ANKRD36
1	1	173824568	173858808	DARS2
2	-1	173338219	173356208	AC092573.2
4	-1	168863770	169010275	CBR4
1	1	156369211	156385219	RHBG
4	-1	168828919	168832937	AC080188.1
4	-1	168356735	168537786	DDX60L
1	-1	173858559	173868882	GAS5
1	1	156388226	156395609	AL139130.1
2	-1	173431349	173431812	AC073465.1
2	-1	173477996	173478400	AC073465.2
2	-1	173485865	173486362	PPIAP66
2	-1	173575110	173576341	AC013410.1
2	-1	173705948	173706148	AC013410.2
2	1	173811076	173811392	AC106900.1
2	-1	173871653	173872465	RPL5P7
4	1	168755816	168756382	RPL9P16
4	-1	168598240	168598757	BTF3L4P4
1	1	209756032	209782320	TRAF3IP3
10	1	118643760	118644198	TOMM22P5
1	-1	156404250	156430701	C1orf61
3	-1	152339695	152340990	TMEM14EP
3	-1	152457759	152496813	AC026347.1
3	-1	152262616	152269555	MBNL1-AS1
2	-1	189031898	189225312	COL5A2
2	-1	173880850	173965702	SP3
6	1	165754189	165775780	AL590302.2
6	-1	165773201	165775186	AL590302.1
6	1	165987551	165989615	LINC00602
6	-1	165327287	165988078	PDE10A
1	1	236518000	236552981	LGALS8
1	-1	209779208	209784559	C1orf74
12	1	6899752	6900212	U47924.3
12	1	6867119	6870948	TPI1
2	1	219597857	219616451	STK11IP
2	1	173968351	173969418	AC016737.1
7	1	100367530	100400096	PILRA
2	-1	174011856	174012975	AC016737.2
2	1	174025280	174027163	LINC01960
2	1	174043008	174043880	RPSAP24
2	1	189095063	189096158	AC133106.1
2	-1	189311263	189311967	KRT18P19
12	1	70366290	70434292	KCNMB4
12	1	6884682	6885786	DSTNP2
1	-1	156446412	156456577	AL139412.1
12	1	6873569	6914241	LRRC23
2	1	189441446	189475552	WDR75
20	-1	19212852	19213477	AL136090.1
20	-1	19693209	19697576	AL121830.1
20	-1	19242302	19284596	AL049647.1
20	1	19212646	19722937	SLC24A3
1	-1	209785617	209806175	IRF6
7	1	100352176	100367733	PILRB
2	-1	189486480	189487992	AC013439.1
2	-1	189560579	189583758	SLC40A1
12	1	6873389	6884741	RPL13P5
1	1	209827972	209857565	UTP25
12	1	6913745	6923698	ENO2
4	1	80335720	80963756	CFAP299
2	-1	219625059	219626693	AC009955.1
2	-1	189625443	189626259	AC012488.1
4	-1	80386178	80388716	AC105917.1
4	1	80266599	80336680	FGF5
2	1	200889327	200903938	NIF3L1
12	1	88142296	88199887	TMTC3
12	-1	6870935	6889358	SPSB2
12	-1	122563735	122563762	AC026333.1
12	1	122527246	122626396	KNTC1
7	1	100336079	100351900	STAG3L5P
2	1	189661385	189670831	ASNSD1
12	1	70570969	70571440	AC083809.1
12	1	70468080	70543040	AC025569.1
7	-1	100320992	100341908	PMS2P1
16	-1	29871159	29899547	SEZ6L2
2	1	189661519	189667881	AC012488.2
2	1	189661452	189666437	ASDURF
12	-1	70515866	70637440	PTPRB
7	1	100336104	100367831	STAG3L5P-PVRIG2P-PILRB
7	1	100352360	100353692	PVRIG2P
7	1	100307702	100322196	SPDYE3
1	-1	236549005	236604516	HEATR1
2	1	189762704	189765556	OSGEPL1-AS1
2	1	189674290	189761193	ANKAR
1	1	103713723	103719871	AMYP1
2	1	201063089	201064051	HNRNPA1P35
2	-1	200973718	201071671	FAM126B
2	-1	189763859	189764456	AC013468.1
2	-1	189746660	189763227	OSGEPL1
1	1	209900923	210171389	SYT14
1	-1	236540094	236550280	AL359921.1
1	-1	236523052	236524508	LGALS8-AS1
2	1	200963263	201009102	AC005037.1
2	-1	200908977	200963680	ORC2
X	1	86148451	86832604	DACH2
1	-1	236536162	236536704	AL359921.2
12	-1	88492793	88580851	KITLG
2	1	241188509	241225377	ANO7
1	1	186375838	186421378	ODR4
10	-1	118692361	118693535	AL139407.1
10	-1	118674167	118755249	CACUL1
2	1	201071433	201085750	NDUFB3
2	-1	67565604	67684077	AC007422.2
2	1	67677499	67680798	AC010987.1
2	1	67562067	67574044	AC007422.1
X	1	86481532	86481813	FCF1P9
X	-1	86798598	86799226	AL390058.1
1	1	210232796	210246631	SERTAD4
1	-1	54974900	54980464	AL590440.2
2	1	201066691	201067191	RPL23AP30
X	-1	86160264	86161359	EEF1A1P29
12	1	88580531	88598218	AC024941.2
12	1	88601862	88602195	AC024941.1
X	1	86304367	86305086	GEMIN8P3
1	-1	210231456	210234047	SERTAD4-AS1
1	1	54980628	54992288	TMEM61
1	1	186400572	186401455	OCLM
1	-1	54980950	54992274	AL590440.1
12	-1	89010681	89309566	LINC02458
10	-1	118872054	118872602	RPL17P36
1	-1	210265636	210267241	ST13P19
2	-1	67796054	67825562	LINC01812
1	-1	186443566	186461122	PDC
1	1	103750406	103758690	AMY1C
10	-1	118932674	118933295	LDHAP5
1	1	210303684	210304540	AL035414.1
2	-1	68023694	68024766	AC079112.1
12	1	89027757	89028522	AC006199.1
1	1	236664141	236764631	ACTN2
10	-1	119003536	119003884	AL157788.1
12	1	89319364	89319649	MRPS6P4
1	1	186435161	186470291	AL596220.1
1	1	161258745	161285450	PCP4L1
1	1	54998193	55017172	BSND
1	1	103926567	103927806	AL136455.1
12	-1	109850945	109880541	GLTP
12	1	89351015	89353271	AC024909.1
1	-1	104153306	104153830	FTLP17
1	1	104072983	104226678	AC092506.1
12	-1	89347235	89352501	DUSP6
1	-1	210462345	210463012	AL034351.1
12	-1	42636815	42637111	AC079600.1
12	-1	42627008	42627137	AC079600.2
12	-1	42615503	42646498	LINC02402
12	-1	109859767	109860420	AC007834.2
1	1	186521773	186522304	AL096803.3
1	1	210328252	210676296	HHAT
1	1	186578279	186579299	AL096803.1
1	-1	186580515	186581191	AL096803.2
2	1	97281904	97291780	AC159540.2
2	1	207654781	207654951	RPS29P9
2	1	207662375	207667024	LINC01857
10	1	119029714	119033730	NANOS1
2	1	207681590	207682033	PPP1R14BP2
12	1	109880676	109888467	AC007834.1
10	-1	119033670	119080823	EIF3A
1	-1	104998406	105032365	AL591888.1
1	-1	186671791	186680423	PTGS2
1	1	105433994	105434821	CDK4P1
12	1	42646583	42686701	LINC02451
12	-1	42678873	42679124	RPS27P21
2	1	97301729	97304151	AC159540.1
2	-1	97322137	97322423	IGKV1OR2-9
12	1	42692216	42717119	LINC02450
2	-1	97331533	97331843	IGKV2OR2-10
12	1	122634130	122634673	AC026333.4
